day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;118900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;162.0
-1;119000;KELP;2017;21;;;;;2020;21;;;;;2018.5;234.5625
-1;119000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;162.0
-1;119100;RAINFOREST_RESIN;9996;2;9995;24;;;10002;8;10004;2;10005;24;9999.0;162.0
-1;119100;KELP;2019;2;2017;26;;;2020;26;;;;;2019.5;237.703125
-1;119200;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;162.0
-1;119200;KELP;2017;26;;;;;2020;26;;;;;2018.5;239.4140625
-1;119300;KELP;2017;25;;;;;2020;25;;;;;2018.5;246.078125
-1;119300;RAINFOREST_RESIN;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;162.0
-1;119400;KELP;2017;31;;;;;2020;24;;;;;2018.5;243.5703125
-1;119400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;162.0
-1;119500;RAINFOREST_RESIN;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;162.0
-1;119500;KELP;2017;26;;;;;2020;26;;;;;2018.5;242.3515625
-1;119600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;162.0
-1;119600;KELP;2017;28;;;;;2020;29;;;;;2018.5;249.5625
-1;119700;KELP;2017;34;;;;;2020;26;;;;;2018.5;247.171875
-1;119700;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;162.0
-1;119800;KELP;2018;4;2017;26;;;2019;7;2020;26;;;2018.5;249.5859375
-1;119800;RAINFOREST_RESIN;10000;4;9998;8;9995;26;10005;26;;;;;10002.5;162.0
-1;119900;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;162.0
-1;119900;KELP;2017;1;2016;26;;;2019;6;2020;28;;;2018.0;257.0859375
-1;120000;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;162.0
-1;120000;KELP;2015;25;;;;;2019;25;;;;;2017.0;305.4921875
-1;120100;KELP;2015;22;;;;;2019;22;;;;;2017.0;311.171875
-1;120100;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;162.0
-1;120200;KELP;2014;24;;;;;2018;24;;;;;2016.0;342.796875
-1;120200;RAINFOREST_RESIN;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;162.0
-1;120300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;162.0
-1;120300;KELP;2015;6;2014;31;;;2018;31;;;;;2016.5;341.3671875
-1;120400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;162.0
-1;120400;KELP;2015;6;2014;25;;;2018;25;;;;;2016.5;346.3671875
-1;120500;KELP;2014;23;;;;;2015;3;2018;23;;;2014.5;346.140625
-1;120500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;162.0
-1;120600;KELP;2015;4;2014;22;;;2018;22;;;;;2016.5;345.265625
-1;120600;RAINFOREST_RESIN;9998;1;9995;22;;;10005;22;;;;;10001.5;162.0
-1;120700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;162.0
-1;120700;KELP;2014;28;;;;;2018;28;;;;;2016.0;337.9609375
-1;120800;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;162.0
-1;120800;KELP;2014;23;;;;;2018;23;;;;;2016.0;344.421875
-1;120900;KELP;2014;23;;;;;2016;4;2017;23;;;2015.0;352.5859375
-1;120900;RAINFOREST_RESIN;9998;4;9995;23;;;10005;23;;;;;10001.5;162.0
-1;121000;KELP;2013;24;;;;;2017;24;;;;;2015.0;384.015625
-1;121000;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;162.0
-1;121100;RAINFOREST_RESIN;9998;5;9996;2;9995;25;10004;2;10005;25;;;10001.0;162.0
-1;121100;KELP;2013;26;;;;;2016;27;;;;;2014.5;392.3203125
-1;121200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;162.0
-1;121200;KELP;2013;29;;;;;2016;28;;;;;2014.5;412.859375
-1;121300;KELP;2013;30;;;;;2016;22;;;;;2014.5;399.8515625
-1;121300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;162.0
-1;121400;KELP;2013;27;;;;;2015;4;2016;27;;;2014.0;410.6953125
-1;121400;RAINFOREST_RESIN;10002;5;9995;27;;;10005;27;;;;;10003.5;162.0
-1;121500;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;162.0
-1;121500;KELP;2013;29;;;;;2015;4;2016;29;;;2014.0;408.2265625
-1;121600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;162.0
-1;121600;KELP;2013;22;;;;;2015;2;2016;22;;;2014.0;401.1796875
-1;121700;KELP;2013;32;;;;;2016;27;;;;;2014.5;409.8125
-1;121700;RAINFOREST_RESIN;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;162.0
-1;121800;KELP;2012;31;;;;;2015;1;2016;30;;;2013.5;425.4765625
-1;121800;RAINFOREST_RESIN;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;162.0
-1;121900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;162.0
-1;121900;KELP;2015;1;2012;28;;;2016;28;;;;;2015.5;418.6015625
-1;122000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;162.0
-1;122000;KELP;2012;27;;;;;2014;1;2015;27;;;2013.0;435.8046875
-1;122100;KELP;2012;25;;;;;2015;25;;;;;2013.5;431.2578125
-1;122100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;162.0
-1;122200;KELP;2012;27;;;;;2016;27;;;;;2014.0;423.484375
-1;122200;RAINFOREST_RESIN;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;162.0
-1;122300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;162.0
-1;122300;KELP;2013;3;2012;23;;;2016;23;;;;;2014.5;426.2734375
-1;122400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;162.0
-1;122400;KELP;2012;26;;;;;2016;26;;;;;2014.0;422.109375
-1;122500;KELP;2011;27;;;;;2014;2;2015;25;;;2012.5;466.0703125
-1;122500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;162.0
-1;122600;KELP;2013;1;2011;29;;;2014;29;;;;;2013.5;486.7109375
-1;122600;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;162.0
-1;122700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;162.0
-1;122700;KELP;2010;25;;;;;2014;25;;;;;2012.0;495.6640625
-1;122800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;162.0
-1;122800;KELP;2011;29;;;;;2013;6;2014;29;;;2012.0;487.5
-1;122900;KELP;2013;1;2011;2;2010;30;2014;32;;;;;2013.5;493.375
-1;122900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;162.0
-1;123000;KELP;2010;26;;;;;2014;26;;;;;2012.0;491.8125
-1;123000;RAINFOREST_RESIN;9998;1;9995;26;;;10005;26;;;;;10001.5;162.0
-1;123100;RAINFOREST_RESIN;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;162.0
-1;123100;KELP;2011;34;;;;;2014;26;;;;;2012.5;470.0703125
-1;123200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;162.0
-1;123200;KELP;2012;19;;;;;2014;1;2015;23;;;2013.0;449.765625
-1;123300;KELP;2010;29;;;;;2014;29;;;;;2012.0;495.0859375
-1;123300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;162.0
-1;123400;KELP;2011;6;2010;22;;;2013;1;2014;21;;;2012.0;504.8125
-1;123400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;162.0
-1;123500;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;162.0
-1;123500;KELP;2009;31;;;;;2013;31;;;;;2011.0;535.0078125
-1;123600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;162.0
-1;123600;KELP;2010;21;;;;;2013;21;;;;;2011.5;523.625
-1;123700;KELP;2010;23;;;;;2013;23;;;;;2011.5;511.3359375
-1;123700;RAINFOREST_RESIN;10002;6;9996;2;9995;21;10004;2;10005;21;;;10003.0;162.0
-1;123800;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10002;3;10004;1;9997.0;162.0
-1;123800;KELP;2013;1;2010;24;;;2014;24;;;;;2013.5;497.203125
-1;123900;KELP;2011;26;;;;;2014;26;;;;;2012.5;487.9375
-1;123900;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;162.0
-1;124000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;162.0
-1;124000;KELP;2013;1;2011;20;;;2014;20;;;;;2013.5;470.859375
-1;124100;KELP;2011;27;;;;;2012;3;2015;27;;;2011.5;462.5078125
-1;124100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;162.0
-1;124200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;162.0
-1;124200;KELP;2012;4;2011;24;;;2015;24;;;;;2013.5;456.5390625
-1;124300;KELP;2012;3;2011;20;;;2015;20;;;;;2013.5;462.015625
-1;124300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;162.0
-1;124400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;162.0
-1;124400;KELP;2011;27;;;;;2015;27;;;;;2013.0;456.1484375
-1;124500;KELP;2011;18;;;;;2013;4;2014;21;;;2012.0;477.4609375
-1;124500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;162.0
-1;124600;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;162.0
-1;124600;KELP;2013;1;2011;21;;;2014;21;;;;;2013.5;476.640625
-1;124700;KELP;2011;22;;;;;2013;5;2014;22;;;2012.0;478.578125
-1;124700;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;162.0
-1;124800;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;162.0
-1;124800;KELP;2011;25;;;;;2014;2;2015;23;;;2012.5;466.359375
-1;124900;KELP;2011;31;;;;;2014;1;2015;30;;;2012.5;464.921875
-1;124900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;162.0
-1;125000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;162.0
-1;125000;KELP;2012;1;2011;25;;;2015;26;;;;;2013.5;454.2109375
-1;125100;KELP;2012;27;;;;;2015;27;;;;;2013.5;447.796875
-1;125100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;162.0
-1;125200;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;162.0
-1;125200;KELP;2012;27;;;;;2015;27;;;;;2013.5;430.9296875
-1;125300;KELP;2012;28;;;;;2015;28;;;;;2013.5;436.078125
-1;125300;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;162.0
-1;125400;RAINFOREST_RESIN;9998;8;9995;22;;;10005;22;;;;;10001.5;162.0
-1;125400;KELP;2012;22;;;;;2016;22;;;;;2014.0;422.9375
-1;125500;KELP;2012;24;;;;;2016;24;;;;;2014.0;425.1484375
-1;125500;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;162.0
-1;125600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;162.0
-1;125600;KELP;2013;9;2012;28;;;2016;30;;;;;2014.5;414.15625
-1;125700;KELP;2013;2;2012;26;;;2016;28;;;;;2014.5;413.3828125
-1;125700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10004;2;10005;26;9997.0;162.0
-1;125800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;162.0
-1;125800;KELP;2013;28;;;;;2016;28;;;;;2014.5;408.078125
-1;125900;KELP;2013;31;;;;;2014;6;2016;30;;;2013.5;400.609375
-1;125900;RAINFOREST_RESIN;9996;2;9995;28;;;10000;6;10004;2;10005;28;9998.0;162.0
-1;126000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;162.0
-1;126000;KELP;2013;22;;;;;2016;1;2017;21;;;2014.5;388.234375
-1;126100;KELP;2013;36;;;;;2016;29;;;;;2014.5;398.96875
-1;126100;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;27;;;10003.0;162.0
-1;126200;RAINFOREST_RESIN;10002;7;9995;24;;;10005;24;;;;;10003.5;162.0
-1;126200;KELP;2013;24;;;;;2017;24;;;;;2015.0;388.5
-1;126300;KELP;2013;29;;;;;2016;29;;;;;2014.5;399.703125
-1;126300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;162.0
-1;126400;KELP;2013;33;;;;;2016;27;;;;;2014.5;402.3203125
-1;126400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;162.0
-1;126500;RAINFOREST_RESIN;9998;7;9996;2;9995;25;10004;2;10005;25;;;10001.0;162.0
-1;126500;KELP;2013;27;;;;;2017;27;;;;;2015.0;384.40625
-1;126600;RAINFOREST_RESIN;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;162.0
-1;126600;KELP;2013;22;;;;;2017;22;;;;;2015.0;382.09375
-1;126700;KELP;2014;23;;;;;2017;23;;;;;2015.5;369.5
-1;126700;RAINFOREST_RESIN;10002;2;9998;4;9995;23;10005;23;;;;;10003.5;162.0
-1;126800;KELP;2014;26;;;;;2016;7;2017;26;;;2015.0;362.46875
-1;126800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;162.0
-1;126900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;162.0
-1;126900;KELP;2014;25;;;;;2016;8;2017;1;2018;24;2015.0;347.390625
-1;127000;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;162.0
-1;127000;KELP;2014;26;;;;;2018;26;;;;;2016.0;339.390625
-1;127100;KELP;2014;27;;;;;2017;27;;;;;2015.5;358.25
-1;127100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;162.0
-1;127200;KELP;2014;26;;;;;2017;26;;;;;2015.5;353.7265625
-1;127200;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;162.0
-1;127300;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;162.0
-1;127300;KELP;2014;28;;;;;2017;28;;;;;2015.5;361.1015625
-1;127400;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;162.0
-1;127400;KELP;2014;27;;;;;2016;7;2018;27;;;2015.0;336.0546875
-1;127500;KELP;2014;30;;;;;2016;6;2017;31;;;2015.0;354.5
-1;127500;RAINFOREST_RESIN;9996;2;9995;29;;;9998;3;10004;2;10005;29;9997.0;166.0
-1;127600;KELP;2014;27;;;;;2017;27;;;;;2015.5;356.1171875
-1;127600;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;166.0
-1;127700;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;166.0
-1;127700;KELP;2014;26;;;;;2017;20;;;;;2015.5;368.5234375
-1;127800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;166.0
-1;127800;KELP;2014;28;;;;;2017;28;;;;;2015.5;372.734375
-1;127900;KELP;2013;29;;;;;2016;2;2017;27;;;2014.5;387.078125
-1;127900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;166.0
-1;128000;KELP;2016;1;2014;22;;;2017;22;;;;;2016.5;371.875
-1;128000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;166.0
-1;128100;RAINFOREST_RESIN;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;166.0
-1;128100;KELP;2014;30;;;;;2017;30;;;;;2015.5;366.4140625
-1;128200;RAINFOREST_RESIN;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;166.0
-1;128200;KELP;2013;22;;;;;2017;22;;;;;2015.0;378.3671875
-1;128300;KELP;2015;1;2013;25;;;2017;25;;;;;2016.0;389.4296875
-1;128300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;166.0
-1;128400;KELP;2013;23;;;;;2014;2;2015;8;2016;23;2013.5;396.140625
-1;128400;RAINFOREST_RESIN;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;166.0
-1;128500;RAINFOREST_RESIN;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;167.0
-1;128500;KELP;2013;23;;;;;2016;23;;;;;2014.5;398.1953125
-1;128600;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;167.0
-1;128600;KELP;2013;22;;;;;2016;22;;;;;2014.5;409.6328125
-1;128700;KELP;2013;26;;;;;2016;26;;;;;2014.5;408.4375
-1;128700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;167.0
-1;128800;KELP;2013;21;;;;;2016;21;;;;;2014.5;398.5234375
-1;128800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;167.0
-1;128900;RAINFOREST_RESIN;10002;2;9995;25;;;10005;25;;;;;10003.5;167.0
-1;128900;KELP;2015;1;2014;4;2013;25;2016;25;;;;;2015.5;408.734375
-1;129000;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;167.0
-1;129000;KELP;2013;23;;;;;2016;23;;;;;2014.5;403.5625
-1;129100;KELP;2013;27;;;;;2015;8;2016;27;;;2014.0;392.578125
-1;129100;RAINFOREST_RESIN;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;167.0
-1;129200;KELP;2013;26;;;;;2015;7;2016;26;;;2014.0;403.046875
-1;129200;RAINFOREST_RESIN;9998;10;9995;26;;;10005;26;;;;;10001.5;167.0
-1;129300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;167.0
-1;129300;KELP;2013;28;;;;;2016;23;;;;;2014.5;400.203125
-1;129400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;6;10004;1;10005;24;9999.0;167.0
-1;129400;KELP;2013;25;;;;;2017;25;;;;;2015.0;379.6953125
-1;129500;KELP;2013;20;;;;;2015;6;2017;20;;;2014.0;375.2578125
-1;129500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;167.0
-1;129600;KELP;2014;30;;;;;2017;31;;;;;2015.5;371.421875
-1;129600;RAINFOREST_RESIN;9998;3;9996;2;9995;29;10004;2;10005;29;;;10001.0;167.0
-1;129700;RAINFOREST_RESIN;9996;2;9995;21;;;10000;3;10004;2;10005;21;9998.0;167.0
-1;129700;KELP;2014;23;;;;;2015;3;2017;23;;;2014.5;372.0703125
-1;129800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;167.0
-1;129800;KELP;2014;30;;;;;2017;28;;;;;2015.5;370.9140625
-1;129900;KELP;2014;30;;;;;2017;30;;;;;2015.5;372.6015625
-1;129900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;167.0
-1;130000;KELP;2014;29;;;;;2017;29;;;;;2015.5;364.734375
-1;130000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;167.0
-1;130100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;167.0
-1;130100;KELP;2016;1;2014;2;2013;20;2017;22;;;;;2016.5;375.953125
-1;130200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;167.0
-1;130200;KELP;2013;23;;;;;2014;3;2015;3;2016;2;2013.5;387.859375
-1;130300;KELP;2013;26;;;;;2017;26;;;;;2015.0;380.46875
-1;130300;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;167.0
-1;130400;KELP;2013;28;;;;;2014;1;2017;28;;;2013.5;380.0703125
-1;130400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;167.0
-1;130500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;167.0
-1;130500;KELP;2013;21;;;;;2015;8;2017;21;;;2014.0;382.921875
-1;130600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;167.0
-1;130600;KELP;2013;21;;;;;2015;2;2017;21;;;2014.0;379.2421875
-1;130700;KELP;2016;1;2014;6;2013;22;2017;22;;;;;2016.5;380.21875
-1;130700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;167.0
-1;130800;KELP;2013;23;;;;;2017;23;;;;;2015.0;377.1171875
-1;130800;RAINFOREST_RESIN;9998;2;9995;23;;;10005;23;;;;;10001.5;167.0
-1;130900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;167.0
-1;130900;KELP;2013;30;;;;;2014;5;2017;32;;;2013.5;374.1328125
-1;131000;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;167.0
-1;131000;KELP;2013;26;;;;;2015;6;2017;26;;;2014.0;375.421875
-1;131100;KELP;2013;22;;;;;2017;22;;;;;2015.0;379.4453125
-1;131100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;167.0
-1;131200;KELP;2013;30;;;;;2017;30;;;;;2015.0;383.671875
-1;131200;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;167.0
-1;131300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;167.0
-1;131300;KELP;2013;21;;;;;2016;21;;;;;2014.5;407.5546875
-1;131400;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;167.0
-1;131400;KELP;2015;7;2013;21;;;2016;21;;;;;2015.5;406.96875
-1;131500;KELP;2013;26;;;;;2016;26;;;;;2014.5;409.53125
-1;131500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;167.0
-1;131600;KELP;2015;1;2013;30;;;2016;30;;;;;2015.5;408.625
-1;131600;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;167.0
-1;131700;RAINFOREST_RESIN;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;167.0
-1;131700;KELP;2013;30;;;;;2015;8;2016;1;2017;29;2014.0;386.4296875
-1;131800;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;167.0
-1;131800;KELP;2014;23;;;;;2017;28;;;;;2015.5;373.4296875
-1;131900;KELP;2014;28;;;;;2017;27;;;;;2015.5;368.640625
-1;131900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;167.0
-1;132000;KELP;2014;34;;;;;2017;28;;;;;2015.5;366.7578125
-1;132000;RAINFOREST_RESIN;9998;2;9996;2;9995;26;10004;2;10005;26;;;10001.0;167.0
-1;132100;RAINFOREST_RESIN;9998;3;9995;24;;;10005;24;;;;;10001.5;167.0
-1;132100;KELP;2013;24;;;;;2016;24;;;;;2014.5;394.9765625
-1;132200;RAINFOREST_RESIN;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;167.0
-1;132200;KELP;2013;29;;;;;2016;29;;;;;2014.5;397.7734375
-1;132300;KELP;2013;24;;;;;2016;24;;;;;2014.5;404.5625
-1;132300;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;167.0
-1;132400;KELP;2013;23;;;;;2016;23;;;;;2014.5;404.609375
-1;132400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;167.0
-1;132500;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;167.0
-1;132500;KELP;2013;30;;;;;2015;5;2016;30;;;2014.0;412.21875
-1;132600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;167.0
-1;132600;KELP;2013;29;;;;;2016;29;;;;;2014.5;404.953125
-1;132700;KELP;2013;23;;;;;2015;2;2016;23;;;2014.0;411.890625
-1;132700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;167.0
-1;132800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;167.0
-1;132800;KELP;2013;25;;;;;2016;25;;;;;2014.5;412.703125
-1;132900;KELP;2013;32;;;;;2016;32;;;;;2014.5;407.984375
-1;132900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10002;1;10004;2;9997.0;167.0
-1;133000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;167.0
-1;133000;KELP;2013;23;;;;;2016;23;;;;;2014.5;407.578125
-1;133100;KELP;2013;1;2012;23;;;2016;24;;;;;2014.5;416.6328125
-1;133100;RAINFOREST_RESIN;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;167.0
-1;133200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;182.0
-1;133200;KELP;2013;1;2012;27;;;2016;28;;;;;2014.5;416.6796875
-1;133300;KELP;2013;32;;;;;2016;32;;;;;2014.5;407.6875
-1;133300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;182.0
-1;133400;RAINFOREST_RESIN;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;182.0
-1;133400;KELP;2013;29;;;;;2016;30;;;;;2014.5;404.6484375
-1;133500;KELP;2013;30;;;;;2015;1;2016;30;;;2014.0;404.203125
-1;133500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;182.0
-1;133600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;182.0
-1;133600;KELP;2013;23;;;;;2016;23;;;;;2014.5;408.96875
-1;133700;KELP;2013;27;;;;;2016;28;;;;;2014.5;407.7890625
-1;133700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;182.0
-1;133800;RAINFOREST_RESIN;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;182.0
-1;133800;KELP;2013;23;;;;;2016;23;;;;;2014.5;398.703125
-1;133900;KELP;2013;24;;;;;2016;24;;;;;2014.5;397.890625
-1;133900;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;182.0
-1;134000;RAINFOREST_RESIN;9995;24;;;;;10000;3;10005;24;;;9997.5;182.0
-1;134000;KELP;2013;32;;;;;2014;2;2016;24;;;2013.5;395.4765625
-1;134100;KELP;2013;24;;;;;2016;24;;;;;2014.5;401.3359375
